id_comision,id_cli,cod_prod,fec_cobro,vr_comision,tip_comision,estado_cobro
COM-000320,107057,PROD-012,2026-07-04,23100.0,Comision Administracion,Cobrado
COM-000321,107977,PROD-013,2026-03-07,7000.0,Comision Transferencia,Cobrado
COM-000322,106054,PROD-041,2025-09-05,22400.0,Comision Administracion,Cobrado
COM-000323,108310,PROD-012,2026-01-07,44800.0,Comision Administracion,Rechazado
COM-000324,102889,PROD-012,2025-12-05,15200.0,Comision Manejo Cuenta,Cobrado
COM-000325,103524,PROD-021,2026-08-02,8500.0,Comision Transferencia,Cobrado
COM-000326,104913,PROD-047,2026-03-01,23000.0,Comision Administracion,Cobrado
COM-000327,101521,PROD-020,2026-07-02,21900.0,Comision Administracion,Rechazado
COM-000328,100712,PROD-036,2025-09-29,7200.0,Comision Transferencia,Cobrado
COM-000329,105014,PROD-016,2025-11-01,5700.0,Comision Transferencia,Cobrado
COM-000330,107478,PROD-012,2025-12-05,4600.0,Comision Transferencia,Cobrado
COM-000331,104960,PROD-030,2026-07-04,1100.0,Comision Consulta Saldo,Cobrado
COM-000332,100848,PROD-020,2025-09-04,42300.0,Comision Administracion,Cobrado
COM-000333,101123,PROD-040,2026-04-16,33000.0,Comision Administracion,Cobrado
COM-000334,109295,PROD-033,2025-11-05,27700.0,Comision Administracion,Cobrado
COM-000335,106200,PROD-025,2026-04-05,34700.0,Comision Administracion,Cobrado
COM-000336,103673,PROD-034,2026-05-04,1600.0,Comision Consulta Saldo,Cobrado
COM-000337,107290,PROD-035,2026-03-03,6900.0,Comision Retiro Cajero,Cobrado
COM-000338,102988,PROD-017,2026-04-27,6600.0,Comision Transferencia,Cobrado
COM-000339,105491,PROD-008,2026-08-04,4300.0,Comision Retiro Cajero,Cobrado
COM-000340,102302,PROD-006,2026-02-09,16800.0,Comision Manejo Cuenta,Cobrado
COM-000341,104089,PROD-016,2026-01-30,2000.0,Comision Retiro Cajero,Cobrado
COM-000342,108880,PROD-002,2026-07-03,39000.0,Comision Administracion,Cobrado
COM-000343,106498,PROD-035,2026-05-12,24100.0,Comision Administracion,Cobrado
COM-000344,103244,PROD-017,2026-04-17,19800.0,Comision Manejo Cuenta,Cobrado
COM-000345,100829,PROD-016,2026-02-26,3000.0,Comision Retiro Cajero,Cobrado
COM-000346,105776,PROD-023,2026-05-30,17500.0,Comision Administracion,Cobrado
COM-000347,108178,PROD-017,2026-01-05,23400.0,Comision Administracion,Cobrado
COM-000348,109789,PROD-024,2026-02-26,10500.0,Comision Manejo Cuenta,Cobrado
COM-000349,100785,PROD-017,2025-09-05,29600.0,Comision Administracion,Pendiente
COM-000350,101791,PROD-034,2026-08-21,10500.0,Comision Transferencia,Cobrado
COM-000351,103024,PROD-026,2025-11-05,23400.0,Comision Administracion,Cobrado
COM-000352,109694,PROD-046,2025-11-12,4800.0,Comision Transferencia,Cobrado
COM-000353,104591,PROD-049,2026-01-05,9900.0,Comision Manejo Cuenta,Cobrado
COM-000354,105244,PROD-010,2025-12-25,23300.0,Comision Administracion,Cobrado
COM-000355,101617,PROD-019,2026-02-07,35800.0,Comision Administracion,Cobrado
COM-000356,102474,PROD-026,2026-07-12,35200.0,Comision Administracion,Cobrado
COM-000357,103634,PROD-049,2026-08-01,2100.0,Comision Consulta Saldo,Cobrado
COM-000358,101412,PROD-019,2026-04-07,1500.0,Comision Consulta Saldo,Cobrado
COM-000359,107620,PROD-050,2025-11-30,23900.0,Comision Administracion,Cobrado
COM-000360,101746,PROD-044,2026-01-15,5300.0,Comision Retiro Cajero,Cobrado
COM-000361,103618,PROD-014,2026-06-07,2600.0,Comision Retiro Cajero,Cobrado
COM-000362,108182,PROD-025,2026-01-26,3800.0,Comision Retiro Cajero,Pendiente
COM-000363,104183,PROD-001,2026-06-25,18300.0,Comision Manejo Cuenta,Rechazado
COM-000364,105904,PROD-027,2026-03-31,9200.0,Comision Manejo Cuenta,Cobrado
COM-000365,105399,PROD-017,2026-02-01,19800.0,Comision Manejo Cuenta,Cobrado
COM-000366,103796,PROD-038,2026-06-22,7700.0,Comision Retiro Cajero,Cobrado
COM-000367,102256,PROD-016,2025-12-06,16100.0,Comision Manejo Cuenta,Cobrado
COM-000368,108147,PROD-036,2026-05-03,6200.0,Comision Retiro Cajero,Cobrado
COM-000369,103287,PROD-050,2026-01-24,600.0,Comision Consulta Saldo,Cobrado
COM-000370,102747,PROD-002,2026-08-26,5400.0,Comision Retiro Cajero,Cobrado
COM-000371,105140,PROD-015,2025-12-01,35600.0,Comision Administracion,Cobrado
COM-000372,103753,PROD-016,2025-09-30,4900.0,Comision Retiro Cajero,Cobrado
COM-000373,103305,PROD-028,2026-03-15,3100.0,Comision Retiro Cajero,Rechazado
COM-000374,109757,PROD-040,2026-01-04,7900.0,Comision Retiro Cajero,Cobrado
COM-000375,100582,PROD-050,2025-12-02,27200.0,Comision Administracion,Cobrado
COM-000376,103798,PROD-028,2026-03-26,19000.0,Comision Manejo Cuenta,Cobrado
COM-000377,100297,PROD-028,2026-01-30,8600.0,Comision Transferencia,Cobrado
COM-000378,101080,PROD-032,2026-05-27,900.0,Comision Consulta Saldo,Cobrado
COM-000379,103072,PROD-047,2025-09-01,8000.0,Comision Manejo Cuenta,Cobrado
COM-000380,108064,PROD-034,2026-02-18,3100.0,Comision Transferencia,Rechazado
COM-000381,109019,PROD-019,2026-08-18,29400.0,Comision Administracion,Cobrado
COM-000382,105020,PROD-040,2026-03-14,16400.0,Comision Manejo Cuenta,Cobrado
COM-000383,108504,PROD-046,2026-07-28,16300.0,Comision Manejo Cuenta,Cobrado
COM-000384,108271,PROD-025,2026-07-03,33700.0,Comision Administracion,Pendiente
COM-000385,100882,PROD-014,2026-07-19,21600.0,Comision Administracion,Cobrado
COM-000386,108048,PROD-038,2026-04-12,28200.0,Comision Administracion,Rechazado
COM-000387,106552,PROD-035,2026-04-13,27100.0,Comision Administracion,Cobrado
COM-000388,106858,PROD-023,2026-03-07,15400.0,Comision Administracion,Cobrado
COM-000389,108587,PROD-022,2026-03-04,31400.0,Comision Administracion,Cobrado
COM-000390,101753,PROD-049,2026-06-04,15300.0,Comision Manejo Cuenta,Cobrado
COM-000391,108354,PROD-025,2026-06-26,5400.0,Comision Transferencia,Cobrado
COM-000392,102505,PROD-004,2025-12-31,21500.0,Comision Administracion,Cobrado
COM-000393,109224,PROD-017,2026-05-12,9200.0,Comision Transferencia,Cobrado
COM-000394,102887,PROD-024,2026-02-13,18600.0,Comision Manejo Cuenta,Rechazado
COM-000395,106121,PROD-015,2025-09-21,5400.0,Comision Retiro Cajero,Cobrado
COM-000396,109072,PROD-009,2025-12-02,10800.0,Comision Manejo Cuenta,Cobrado
COM-000397,102201,PROD-024,2025-12-17,7200.0,Comision Retiro Cajero,Pendiente
COM-000398,102377,PROD-047,2025-12-04,2300.0,Comision Consulta Saldo,Cobrado
COM-000399,106391,PROD-050,2026-04-28,7000.0,Comision Retiro Cajero,Cobrado
COM-000400,104433,PROD-034,2026-04-04,16900.0,Comision Administracion,Cobrado
COM-000401,108721,PROD-010,2026-02-16,19300.0,Comision Manejo Cuenta,Cobrado
COM-000402,103946,PROD-021,2026-06-03,28600.0,Comision Administracion,Cobrado
COM-000403,108493,PROD-048,2026-05-04,16500.0,Comision Manejo Cuenta,Cobrado
COM-000404,101543,PROD-023,2026-04-28,17200.0,Comision Manejo Cuenta,Cobrado
COM-000405,100154,PROD-041,2025-12-31,5300.0,Comision Retiro Cajero,Cobrado
COM-000406,108740,PROD-018,2026-07-25,4800.0,Comision Retiro Cajero,Cobrado
COM-000407,107651,PROD-010,2026-03-01,25900.0,Comision Administracion,Cobrado
COM-000408,103406,PROD-002,2026-08-03,2600.0,Comision Retiro Cajero,Cobrado
COM-000409,106298,PROD-032,2026-01-12,21200.0,Comision Administracion,Cobrado
COM-000410,108664,PROD-044,2026-04-17,14900.0,Comision Manejo Cuenta,Pendiente
COM-000411,106024,PROD-004,2025-10-01,8000.0,Comision Transferencia,Pendiente
COM-000412,102977,PROD-036,2025-12-05,5100.0,Comision Transferencia,Pendiente
COM-000413,107855,PROD-028,2025-09-29,3500.0,Comision Transferencia,Cobrado
COM-000414,108144,PROD-045,2026-08-29,36100.0,Comision Administracion,Cobrado
COM-000415,103838,PROD-033,2026-04-03,5500.0,Comision Retiro Cajero,Cobrado
COM-000416,108352,PROD-015,2025-11-22,6500.0,Comision Transferencia,Cobrado
COM-000417,107472,PROD-009,2026-02-21,8800.0,Comision Transferencia,Cobrado
COM-000418,102814,PROD-013,2026-02-27,39100.0,Comision Administracion,Cobrado
COM-000419,100030,PROD-038,2026-02-26,30700.0,Comision Administracion,Pendiente
COM-000420,103276,PROD-036,2025-10-05,40500.0,Comision Administracion,Cobrado
COM-000421,102680,PROD-019,2025-09-04,30700.0,Comision Administracion,Cobrado
COM-000422,107118,PROD-042,2026-01-07,7300.0,Comision Transferencia,Cobrado
COM-000423,107144,PROD-044,2026-06-15,15600.0,Comision Administracion,Cobrado
COM-000424,109543,PROD-028,2026-02-28,27000.0,Comision Administracion,Cobrado
COM-000425,100528,PROD-036,2025-09-01,600.0,Comision Consulta Saldo,Cobrado
COM-000426,109927,PROD-045,2026-06-13,18100.0,Comision Administracion,Cobrado
COM-000427,107898,PROD-013,2026-04-12,39000.0,Comision Administracion,Cobrado
COM-000428,100525,PROD-035,2025-09-21,11100.0,Comision Transferencia,Cobrado
COM-000429,101968,PROD-002,2026-08-30,25000.0,Comision Administracion,Rechazado
COM-000430,107857,PROD-018,2026-04-19,9200.0,Comision Manejo Cuenta,Cobrado
COM-000431,101916,PROD-023,2025-09-04,29500.0,Comision Administracion,Cobrado
COM-000432,104562,PROD-037,2026-06-01,28800.0,Comision Administracion,Cobrado
COM-000433,107307,PROD-012,2026-08-03,700.0,Comision Consulta Saldo,Cobrado
COM-000434,104238,PROD-024,2025-10-15,13600.0,Comision Manejo Cuenta,Cobrado
COM-000435,108060,PROD-045,2026-08-11,600.0,Comision Consulta Saldo,Cobrado
COM-000436,101342,PROD-045,2026-08-05,18800.0,Comision Manejo Cuenta,Pendiente
COM-000437,103441,PROD-024,2026-02-14,3200.0,Comision Retiro Cajero,Cobrado
COM-000438,109590,PROD-010,2026-04-09,10500.0,Comision Manejo Cuenta,Cobrado
COM-000439,108422,PROD-048,2026-04-08,2600.0,Comision Retiro Cajero,Cobrado
COM-000440,109927,PROD-041,2026-01-03,37200.0,Comision Administracion,Cobrado
COM-000441,108853,PROD-049,2026-01-05,18300.0,Comision Manejo Cuenta,Cobrado
COM-000442,108028,PROD-013,2026-04-01,2200.0,Comision Retiro Cajero,Rechazado
COM-000443,108293,PROD-049,2026-04-16,3600.0,Comision Retiro Cajero,Rechazado
COM-000444,104595,PROD-024,2026-05-01,9800.0,Comision Manejo Cuenta,Cobrado
COM-000445,105451,PROD-043,2025-11-09,18000.0,Comision Manejo Cuenta,Pendiente
COM-000446,108713,PROD-024,2026-01-27,18800.0,Comision Manejo Cuenta,Rechazado
COM-000447,102349,PROD-028,2026-01-13,27200.0,Comision Administracion,Cobrado
COM-000448,105203,PROD-044,2026-01-02,4600.0,Comision Transferencia,Cobrado
COM-000449,106145,PROD-002,2025-11-18,7500.0,Comision Retiro Cajero,Pendiente
COM-000450,106954,PROD-048,2026-01-24,20000.0,Comision Administracion,Rechazado
COM-000451,101065,PROD-007,2026-04-20,9600.0,Comision Manejo Cuenta,Cobrado
COM-000452,101252,PROD-014,2026-01-03,8300.0,Comision Manejo Cuenta,Cobrado
COM-000453,102964,PROD-025,2025-11-01,17900.0,Comision Administracion,Cobrado
COM-000454,109149,PROD-031,2026-01-05,6500.0,Comision Retiro Cajero,Cobrado
COM-000455,100285,PROD-008,2026-03-05,4600.0,Comision Transferencia,Cobrado
COM-000456,102144,PROD-045,2026-08-16,2800.0,Comision Retiro Cajero,Cobrado
COM-000457,103672,PROD-009,2026-08-26,8600.0,Comision Manejo Cuenta,Cobrado
COM-000458,102601,PROD-027,2026-02-03,39200.0,Comision Administracion,Cobrado
COM-000459,100478,PROD-005,2026-03-02,8000.0,Comision Retiro Cajero,Cobrado
COM-000460,103999,PROD-044,2026-05-03,35900.0,Comision Administracion,Cobrado
COM-000461,106990,PROD-033,2026-01-24,1800.0,Comision Consulta Saldo,Cobrado
COM-000462,101037,PROD-050,2026-02-02,19200.0,Comision Manejo Cuenta,Cobrado
COM-000463,103977,PROD-023,2025-11-25,5400.0,Comision Transferencia,Cobrado
COM-000464,103085,PROD-003,2026-07-17,1100.0,Comision Consulta Saldo,Rechazado
COM-000465,100729,PROD-012,2025-09-12,11200.0,Comision Transferencia,Cobrado
COM-000466,108576,PROD-020,2026-08-06,5800.0,Comision Transferencia,Rechazado
COM-000467,105574,PROD-004,2026-02-12,4200.0,Comision Retiro Cajero,Cobrado
COM-000468,109851,PROD-017,2025-10-06,8700.0,Comision Transferencia,Cobrado
COM-000469,102999,PROD-034,2026-07-11,17400.0,Comision Manejo Cuenta,Cobrado
COM-000470,102679,PROD-013,2025-09-04,5700.0,Comision Retiro Cajero,Cobrado
COM-000471,108724,PROD-049,2026-06-02,6700.0,Comision Retiro Cajero,Cobrado
COM-000472,103768,PROD-017,2026-08-01,27500.0,Comision Administracion,Cobrado
COM-000473,100087,PROD-049,2025-09-14,15900.0,Comision Manejo Cuenta,Rechazado
COM-000474,105589,PROD-040,2025-12-02,27200.0,Comision Administracion,Pendiente
COM-000475,101242,PROD-040,2026-07-25,1200.0,Comision Consulta Saldo,Cobrado
COM-000476,104254,PROD-022,2025-11-04,9200.0,Comision Transferencia,Cobrado
COM-000477,102490,PROD-039,2026-08-20,4700.0,Comision Retiro Cajero,Cobrado
COM-000478,106203,PROD-038,2025-12-04,4000.0,Comision Retiro Cajero,Cobrado
COM-000479,104223,PROD-018,2026-04-03,35200.0,Comision Administracion,Cobrado
COM-000480,104095,PROD-031,2026-06-03,10100.0,Comision Manejo Cuenta,Pendiente
COM-000481,106705,PROD-025,2026-01-04,20900.0,Comision Administracion,Cobrado
COM-000482,105301,PROD-003,2026-01-29,40600.0,Comision Administracion,Cobrado
COM-000483,103854,PROD-005,2026-06-13,18500.0,Comision Administracion,Cobrado
COM-000484,103923,PROD-031,2026-04-23,28200.0,Comision Administracion,Cobrado
COM-000485,102290,PROD-040,2026-01-06,9200.0,Comision Manejo Cuenta,Cobrado
COM-000486,100135,PROD-038,2025-11-03,1200.0,Comision Consulta Saldo,Cobrado
COM-000487,109343,PROD-003,2026-03-30,11700.0,Comision Transferencia,Cobrado
COM-000488,106132,PROD-024,2026-04-29,6300.0,Comision Transferencia,Cobrado
COM-000489,101440,PROD-048,2026-06-27,3500.0,Comision Retiro Cajero,Cobrado
COM-000490,107905,PROD-035,2025-09-03,14100.0,Comision Manejo Cuenta,Cobrado
COM-000491,105582,PROD-039,2026-04-25,6500.0,Comision Transferencia,Cobrado
COM-000492,104833,PROD-008,2026-07-13,7000.0,Comision Transferencia,Cobrado
COM-000493,109574,PROD-044,2026-08-02,11200.0,Comision Manejo Cuenta,Cobrado
COM-000494,103948,PROD-049,2026-08-05,16400.0,Comision Administracion,Cobrado
COM-000495,100545,PROD-049,2026-06-23,42700.0,Comision Administracion,Cobrado
COM-000496,106872,PROD-032,2025-12-09,11000.0,Comision Manejo Cuenta,Cobrado
COM-000497,103472,PROD-004,2025-09-04,9200.0,Comision Transferencia,Cobrado
COM-000498,109501,PROD-038,2025-12-19,21400.0,Comision Administracion,Cobrado
COM-000499,100629,PROD-021,2026-02-05,1000.0,Comision Consulta Saldo,Cobrado
COM-000500,106819,PROD-008,2025-10-04,700.0,Comision Consulta Saldo,Cobrado
COM-000501,108688,PROD-012,2026-07-20,35900.0,Comision Administracion,Pendiente
COM-000502,102973,PROD-039,2026-08-20,9300.0,Comision Manejo Cuenta,Pendiente
COM-000503,105305,PROD-018,2025-11-27,2000.0,Comision Retiro Cajero,Cobrado
COM-000504,108198,PROD-035,2026-05-29,11300.0,Comision Manejo Cuenta,Cobrado
COM-000505,102897,PROD-033,2026-06-04,18300.0,Comision Manejo Cuenta,Cobrado
COM-000506,108440,PROD-038,2025-12-03,3800.0,Comision Retiro Cajero,Cobrado
COM-000507,109403,PROD-020,2025-12-19,35100.0,Comision Administracion,Rechazado
COM-000508,109435,PROD-038,2026-04-03,12500.0,Comision Manejo Cuenta,Cobrado
COM-000509,104003,PROD-019,2026-04-10,21400.0,Comision Administracion,Cobrado
COM-000510,105519,PROD-026,2026-04-05,10400.0,Comision Transferencia,Cobrado
COM-000511,106093,PROD-044,2026-02-04,16900.0,Comision Manejo Cuenta,Pendiente
COM-000512,103467,PROD-009,2026-03-23,37900.0,Comision Administracion,Cobrado
COM-000513,108419,PROD-002,2025-12-10,1400.0,Comision Consulta Saldo,Cobrado
COM-000514,108944,PROD-023,2025-09-05,2300.0,Comision Consulta Saldo,Cobrado
COM-000515,101465,PROD-006,2026-03-06,8900.0,Comision Manejo Cuenta,Cobrado
COM-000516,106875,PROD-033,2026-05-05,7100.0,Comision Retiro Cajero,Cobrado
COM-000517,103034,PROD-011,2026-05-04,13400.0,Comision Manejo Cuenta,Cobrado
COM-000518,103499,PROD-024,2026-02-02,1800.0,Comision Consulta Saldo,Cobrado
COM-000519,103154,PROD-032,2025-11-02,16400.0,Comision Manejo Cuenta,Cobrado
COM-000520,109134,PROD-032,2026-01-03,900.0,Comision Consulta Saldo,Pendiente
COM-000521,100328,PROD-021,2025-12-07,8100.0,Comision Transferencia,Cobrado
COM-000522,106235,PROD-001,2026-06-03,19200.0,Comision Administracion,Cobrado
COM-000523,106439,PROD-024,2025-10-01,10800.0,Comision Manejo Cuenta,Cobrado
COM-000524,104093,PROD-013,2026-04-05,6500.0,Comision Transferencia,Cobrado
COM-000525,109651,PROD-030,2026-08-08,19700.0,Comision Manejo Cuenta,Cobrado
COM-000526,106492,PROD-027,2025-09-11,19600.0,Comision Manejo Cuenta,Cobrado
COM-000527,100565,PROD-011,2025-10-03,9900.0,Comision Manejo Cuenta,Cobrado
COM-000528,105822,PROD-039,2025-11-26,10000.0,Comision Transferencia,Cobrado
COM-000529,108720,PROD-023,2026-06-02,7200.0,Comision Retiro Cajero,Rechazado
COM-000530,100772,PROD-042,2026-07-21,18000.0,Comision Manejo Cuenta,Cobrado
COM-000531,102087,PROD-041,2026-01-04,10200.0,Comision Manejo Cuenta,Pendiente
COM-000532,100826,PROD-001,2026-02-05,16400.0,Comision Manejo Cuenta,Cobrado
COM-000533,103454,PROD-002,2026-07-25,30200.0,Comision Administracion,Cobrado
COM-000534,102183,PROD-002,2026-05-18,6400.0,Comision Retiro Cajero,Pendiente
COM-000535,104144,PROD-020,2026-05-04,27400.0,Comision Administracion,Cobrado
COM-000536,102346,PROD-029,2026-05-02,6800.0,Comision Retiro Cajero,Cobrado
COM-000537,107269,PROD-011,2025-09-05,19900.0,Comision Manejo Cuenta,Pendiente
COM-000538,102619,PROD-034,2026-01-05,41100.0,Comision Administracion,Cobrado
COM-000539,106986,PROD-001,2025-09-06,800.0,Comision Consulta Saldo,Cobrado
COM-000540,102974,PROD-032,2025-10-03,11100.0,Comision Transferencia,Cobrado
COM-000541,102075,PROD-027,2026-01-04,1200.0,Comision Consulta Saldo,Cobrado
COM-000542,100140,PROD-038,2025-10-09,1400.0,Comision Consulta Saldo,Cobrado
COM-000543,104959,PROD-011,2026-07-04,23400.0,Comision Administracion,Cobrado
COM-000544,105013,PROD-043,2025-12-24,1700.0,Comision Consulta Saldo,Pendiente
COM-000545,103013,PROD-021,2026-07-17,18900.0,Comision Manejo Cuenta,Cobrado
COM-000546,109586,PROD-024,2025-11-02,7300.0,Comision Retiro Cajero,Cobrado
COM-000547,109068,PROD-043,2026-08-02,17200.0,Comision Manejo Cuenta,Cobrado
COM-000548,103451,PROD-040,2025-11-25,28700.0,Comision Administracion,Cobrado
COM-000549,103066,PROD-015,2025-10-15,2100.0,Comision Consulta Saldo,Cobrado
COM-000550,104504,PROD-002,2026-02-02,2100.0,Comision Consulta Saldo,Cobrado
COM-000551,101568,PROD-026,2026-01-27,2300.0,Comision Retiro Cajero,Cobrado
COM-000552,109304,PROD-041,2025-09-05,8700.0,Comision Manejo Cuenta,Cobrado
COM-000553,100638,PROD-007,2026-06-10,7300.0,Comision Retiro Cajero,Cobrado
COM-000554,105593,PROD-043,2026-07-13,3300.0,Comision Retiro Cajero,Cobrado
COM-000555,100165,PROD-023,2026-02-01,21700.0,Comision Administracion,Cobrado
COM-000556,103208,PROD-012,2026-01-07,7400.0,Comision Retiro Cajero,Cobrado
COM-000557,103844,PROD-025,2026-08-02,41200.0,Comision Administracion,Cobrado
COM-000558,101900,PROD-009,2026-07-05,19800.0,Comision Manejo Cuenta,Cobrado
COM-000559,109994,PROD-033,2026-04-04,5700.0,Comision Retiro Cajero,Cobrado
COM-000560,106867,PROD-021,2026-01-05,25900.0,Comision Administracion,Cobrado
COM-000561,107962,PROD-030,2025-11-01,38900.0,Comision Administracion,Cobrado
COM-000562,109713,PROD-011,2026-06-14,2300.0,Comision Consulta Saldo,Cobrado
COM-000563,100595,PROD-027,2026-05-01,8300.0,Comision Transferencia,Cobrado
COM-000564,108317,PROD-035,2026-05-01,13600.0,Comision Manejo Cuenta,Cobrado
COM-000565,106071,PROD-028,2025-09-21,20100.0,Comision Administracion,Pendiente
COM-000566,109075,PROD-035,2026-06-04,21900.0,Comision Administracion,Pendiente
COM-000567,106738,PROD-050,2025-09-03,37400.0,Comision Administracion,Cobrado
COM-000568,105758,PROD-020,2026-04-17,33700.0,Comision Administracion,Cobrado
COM-000569,107689,PROD-016,2025-12-12,17600.0,Comision Manejo Cuenta,Cobrado
COM-000570,101505,PROD-032,2026-08-02,44900.0,Comision Administracion,Rechazado
COM-000571,106179,PROD-038,2025-09-30,5000.0,Comision Transferencia,Cobrado
COM-000572,100386,PROD-021,2025-11-04,2500.0,Comision Consulta Saldo,Cobrado
COM-000573,103172,PROD-022,2026-08-15,36900.0,Comision Administracion,Cobrado
COM-000574,108473,PROD-015,2026-07-01,2100.0,Comision Retiro Cajero,Cobrado
